Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","156","New Zealand","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4021","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","156","New Zealand","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4079","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","156","New Zealand","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4134","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","5177","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5249","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5318","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5386","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","157","Nicaragua","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5455","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","158","Niger","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","11396","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","158","Niger","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","11817","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","158","Niger","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","12254","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","158","Niger","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","12709","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","158","Niger","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","13184","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","159","Nigeria","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","126005","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","159","Nigeria","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","129225","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","159","Nigeria","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","132550","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","159","Nigeria","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","135999","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","159","Nigeria","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","139586","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","154","North Macedonia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2065","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","154","North Macedonia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2074","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","154","North Macedonia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2081","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","154","North Macedonia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2086","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","154","North Macedonia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2090","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","162","Norway","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4515","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","162","Norway","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","4537","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","162","Norway","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4560","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","162","Norway","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4588","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","162","Norway","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","4624","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","221","Oman","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2239","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","221","Oman","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2308","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","221","Oman","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2389","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","221","Oman","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2464","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","221","Oman","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2522","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","165","Pakistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","146857","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","165","Pakistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","149694","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","165","Pakistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","152420","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","165","Pakistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","155151","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","165","Pakistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","157971","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","166","Panama","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","3116","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","166","Panama","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3178","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","166","Panama","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3241","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","166","Panama","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3303","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","166","Panama","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3366","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","169","Paraguay","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","5461","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","169","Paraguay","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5571","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","169","Paraguay","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5682","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","169","Paraguay","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5793","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","169","Paraguay","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5904","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","170","Peru","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","26372","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","170","Peru","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","26730","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","170","Peru","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","27073","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","170","Peru","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","27404","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","170","Peru","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","27723","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","171","Philippines","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","79298","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","171","Philippines","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","80954","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","171","Philippines","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","82605","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","171","Philippines","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","84231","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","171","Philippines","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","85821","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","173","Poland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","38315","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","173","Poland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","38281","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","173","Poland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","38250","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","173","Poland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","38225","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","173","Poland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","38206","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","174","Portugal","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10351","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","174","Portugal","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10396","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","174","Portugal","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10439","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","174","Portugal","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","10478","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","174","Portugal","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10511","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","46193","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","46394","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","46592","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","46801","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","117","Republic of Korea","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","47033","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4041","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","3969","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","3896","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","3828","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","146","Republic of Moldova","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","3767","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","183","Romania","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","22310","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","183","Romania","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","22250","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","183","Romania","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","22202","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","183","Romania","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","22158","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","183","Romania","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","22113","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","146170","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","145521","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","144880","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","144331","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","185","Russian Federation","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","143933","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","184","Rwanda","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","8760","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","184","Rwanda","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","8988","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","184","Rwanda","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","9126","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","184","Rwanda","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","9254","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","184","Rwanda","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9429","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","46","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","47","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","48","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","48","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","188","Saint Kitts and Nevis","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","49","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","159","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","160","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","162","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","163","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","189","Saint Lucia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","165","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","108","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","108","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","108","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","109","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","109","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","244","Samoa","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","176","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","244","Samoa","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","177","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","244","Samoa","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","178","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","244","Samoa","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","179","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","244","Samoa","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","180","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","142","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","144","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","147","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","151","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","193","Sao Tome and Principe","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","155","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","20892","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","21825","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","22852","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","23839","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","194","Saudi Arabia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","24690","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","195","Senegal","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10119","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","195","Senegal","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10390","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","195","Senegal","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10674","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","195","Senegal","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","10968","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","195","Senegal","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","11271","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","186","Serbia and Montenegro","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10738","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","186","Serbia and Montenegro","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10662","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","186","Serbia and Montenegro","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10584","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","186","Serbia and Montenegro","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","10517","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","186","Serbia and Montenegro","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10471","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","4296","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","4493","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4713","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4928","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5120","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","199","Slovakia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","5388","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","199","Slovakia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5388","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","199","Slovakia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5387","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","199","Slovakia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5388","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","199","Slovakia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5391","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","198","Slovenia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1990","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","198","Slovenia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1990","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","198","Slovenia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1991","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","198","Slovenia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1995","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","198","Slovenia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2000","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","424","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","435","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","446","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","458","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","469","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","202","South Africa","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","45513","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","202","South Africa","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","46188","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","202","South Africa","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","46869","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","202","South Africa","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","47553","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","202","South Africa","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","48235","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","203","Spain","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","40757","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","203","Spain","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","41347","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","203","Spain","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","42016","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","203","Spain","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","42710","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","203","Spain","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","43387","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","19037","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","19261","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","19502","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","19738","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","19951","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","35002","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","35816","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","36643","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","37504","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","38410","S","Standardized data"
"FBSH","Food Balances (-2013, old methodology and population)","207","Suriname","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","473","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","207","Suriname","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","480","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","207","Suriname","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","487","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","207","Suriname","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","493","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","207","Suriname","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","500","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","210","Sweden","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","8888","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","210","Sweden","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","8911","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","210","Sweden","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","8942","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","210","Sweden","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","8981","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","210","Sweden","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9030","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","211","Switzerland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","7201","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","211","Switzerland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","7242","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","211","Switzerland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","7289","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","211","Switzerland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","7345","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","211","Switzerland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","7409","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","6289","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","6404","","Official data"
"FBSH","Food Balances (-2013, old methodology and population)","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","6530","","Official data"
