Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","30.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLE","Sierra Leone","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","24.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SGP","Singapore","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-6.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-12.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVK","Slovakia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-20.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","49","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","47.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SVN","Slovenia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","47.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","83.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","74.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SLB","Solomon Islands","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","88.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SOM","Somalia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","7.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","12.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZAF","South Africa","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","8.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SSD","South Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ESP","Spain","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","27.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ESP","Spain","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","28.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ESP","Spain","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","32.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","37.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","40.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","LKA","Sri Lanka","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","38.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SDN","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","13.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","16","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SUR","Suriname","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","20.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-24.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-21.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SWE","Sweden","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-24","F","FAO estimate",""
"FS","Suite of Food Security Indicators","CHE","Switzerland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","42.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","CHE","Switzerland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","44.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","CHE","Switzerland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","42.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","34.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","36.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","39","F","FAO estimate",""
"FS","Suite of Food Security Indicators","THA","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-45.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","THA","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-50.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","THA","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-49.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","31.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","30.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","27","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TGO","Togo","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","16.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TGO","Togo","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","18.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TGO","Togo","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","18.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TON","Tonga","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TON","Tonga","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TON","Tonga","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","97.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","98.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","69.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","63.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","54.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUR","T?rkiye","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","3.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUR","T?rkiye","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","5.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUR","T?rkiye","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","0.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","6.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","11.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","14.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-23.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-23.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-23.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-2.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-4.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-5.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","8.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","9.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","10.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","USA","United States of America","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-30.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","USA","United States of America","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-30.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","USA","United States of America","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-29.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-73.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-61.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-78.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","8.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","3.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","3.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","96.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","98.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","97","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","45.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","43.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","42.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-11.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-10.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-13.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","79.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","80.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","81","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","11.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","8.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","22.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","31.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","23.8","F","FAO estimate",""
