Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","CHE","Switzerland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.54","X","International reliable sources",""
"FS","Suite of Food Security Indicators","CHE","Switzerland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","CHE","Switzerland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.23","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.28","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.06","X","International reliable sources",""
"FS","Suite of Food Security Indicators","SYR","Syrian Arab Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.29","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.98","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TJK","Tajikistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","THA","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","THA","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","THA","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.72","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.49","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.29","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TLS","Timor-Leste","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TGO","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.05","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TGO","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TGO","Togo","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKL","Tokelau","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TON","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TON","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.63","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TON","Tonga","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.82","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.09","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TTO","Trinidad and Tobago","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.07","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUN","Tunisia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUR","Türkiye","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.81","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUR","Türkiye","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.77","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUR","Türkiye","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.83","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.07","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.05","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TKM","Turkmenistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.12","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1.17","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TUV","Tuvalu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","1.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.42","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.56","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UGA","Uganda","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.36","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UKR","Ukraine","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.47","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.93","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ARE","United Arab Emirates","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.77","X","International reliable sources",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.68","X","International reliable sources",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","GBR","United Kingdom of Great Britain and Northern Ireland","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.85","X","International reliable sources",""
"FS","Suite of Food Security Indicators","TZA","United Republic of Tanzania","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.67","X","International reliable sources",""
"FS","Suite of Food Security Indicators","USA","United States of America","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.29","X","International reliable sources",""
"FS","Suite of Food Security Indicators","USA","United States of America","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.08","X","International reliable sources",""
"FS","Suite of Food Security Indicators","USA","United States of America","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.23","X","International reliable sources",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.84","X","International reliable sources",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.71","X","International reliable sources",""
"FS","Suite of Food Security Indicators","URY","Uruguay","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.59","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.06","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","UZB","Uzbekistan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.46","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","1.16","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.76","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VUT","Vanuatu","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.62","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.32","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.29","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VEN","Venezuela (Bolivarian Republic of)","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.39","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.35","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","VNM","Viet Nam","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.15","X","International reliable sources",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.48","X","International reliable sources",""
"FS","Suite of Food Security Indicators","YEM","Yemen","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.55","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-0.28","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZMB","Zambia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.19","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","-1.52","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-1.09","X","International reliable sources",""
"FS","Suite of Food Security Indicators","ZWE","Zimbabwe","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-1.21","X","International reliable sources",""
